,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side
3143,1.0,0.0,2.0,22.0,0.0,20.0,155.0,0.0,373.0,90.0,1.0,1429,2.0
3144,3.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1314,1.0
3145,3.0,0.0,2.0,35.0,0.0,333.0,10.0,1063.0,7.0,365.0,6.0,210,1.0
3146,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1115,2.0
3147,1.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1121,1.0
3148,2.0,0.0,1.0,38.0,0.0,219.26626936829558,1501.0,219.0,470.0,173.0,5.0,219,2.0
3149,2.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,219,2.0
3150,2.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,219,2.0
3151,2.0,0.0,3.0,25.0,1.0,5100.0,150.0,0.0,170.0,0.0,5.0,219,2.0
3152,1.0,0.0,1.0,32.0,0.0,1.0,15.0,0.0,1.0,773.0,3.0,458,1.0
3153,1.0,0.0,1.0,24.0,0.0,449.0,0.0,1.0,0.0,244.0,3.0,439,2.0
3154,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1116,2.0
3155,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1116,2.0
3156,1.0,0.0,1.0,18.0,0.0,2.0,7.0,761.0,75.0,0.0,2.0,1116,2.0
3157,2.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,231,2.0
3158,1.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1125,1.0
3159,2.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,232,2.0
3160,1.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3161,1.0,1.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1119,2.0
3162,3.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1434,2.0
3163,1.0,0.0,1.0,32.0,0.0,0.0,270.0,0.0,560.0,84.0,2.0,1121,2.0
3164,2.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,442,2.0
3165,2.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,303.05244252873564,0.0,3.0,442,2.0
3166,1.0,0.0,1.0,61.0,0.0,703.0,0.0,0.0,0.0,0.0,1.0,1437,2.0
3167,3.0,0.0,1.0,72.0,0.0,2596.0,0.0,193.0,0.0,0.0,6.0,218,2.0
3168,3.0,0.0,1.0,30.0,0.0,1265.0,439.4842963318149,0.0,838.0,0.0,3.0,444,2.0
3169,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1438,2.0
3170,1.0,1.0,1.0,28.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,2.0,1123,2.0
3171,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1125,2.0
3172,1.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1132,1.0
3173,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1133,1.0
3174,2.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,224,2.0
3175,1.0,0.0,1.0,33.0,0.0,250.0,279.0,329.0,12.0,0.0,1.0,1440,2.0
3176,1.0,0.0,1.0,27.0,0.0,0.0,216.0,168.0,251.0,53.0,1.0,1441,2.0
3177,1.0,0.0,2.0,21.0,0.0,11.0,0.0,0.0,499.0,77.0,1.0,1442,2.0
3178,1.0,0.0,1.0,21.0,0.0,11.0,653.0,0.0,35.0,61.0,1.0,1443,2.0
3179,1.0,0.0,1.0,18.0,0.0,646.0,0.0,0.0,1444.0,0.0,1.0,1327,1.0
3180,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134,1.0
3181,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1134,1.0
3182,2.0,0.0,1.0,41.0,0.0,0.0,620.0,0.0,605.0,873.0,7.0,85,1.0
3183,0.0,0.0,0.0,57.0,0.0,0.0,2847.0,0.0,101.0,9613.0,6.0,211,1.0
3184,3.0,1.0,1.0,50.0,0.0,219.26626936829558,0.0,0.0,0.0,0.0,1.0,1445,2.0
3185,3.0,0.0,1.0,54.0,0.0,2538.0,0.0,60.0,1.0,0.0,1.0,1448,2.0
3186,1.0,0.0,1.0,49.0,0.0,757.0,0.0,0.0,0.0,46.0,1.0,1329,1.0
3187,3.0,0.0,1.0,19.0,0.0,1752.0,0.0,157.0,303.05244252873564,0.0,1.0,1330,1.0
3188,3.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1449,2.0
3189,3.0,0.0,1.0,28.65814620162446,0.0,1.0,0.0,66.0,2016.0,0.0,3.0,448,2.0
3190,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129,2.0
3191,1.0,0.0,1.0,13.0,0.0,1894.0,8.0,42.0,1.0,72.0,1.0,1451,2.0
3192,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129,2.0
3193,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129,2.0
3194,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129,2.0
3195,1.0,0.0,3.0,13.0,0.0,0.0,858.0,20.0,0.0,0.0,1.0,1451,2.0
3196,1.0,0.0,1.0,47.0,0.0,18.0,719.0,87.0,0.0,3.0,1.0,1451,2.0
3197,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129,2.0
3198,1.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1140,1.0
3199,1.0,0.0,2.0,20.0,0.0,888.0,0.0,352.0,0.0,0.0,1.0,1333,1.0
3200,3.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1335,1.0
3201,1.0,0.0,1.0,22.0,0.0,0.0,0.0,332.0,236.0,125.0,1.0,1336,1.0
3202,3.0,0.0,2.0,16.0,0.0,2438.0,0.0,332.0,0.0,1.0,6.0,214,1.0
3203,3.0,0.0,1.0,18.0,0.0,1718.0,0.0,868.0,636.0,0.0,0.0,0,0.0
3204,3.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1456,2.0
3205,1.0,0.0,1.0,19.0,0.0,478.0,0.0,161.0,112.0,0.0,0.0,0,0.0
3206,3.0,1.0,2.0,23.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,3.0,468,1.0
3207,1.0,0.0,1.0,21.0,0.0,0.0,141.0,0.0,121.0,626.0,2.0,1149,1.0
3208,1.0,0.0,1.0,32.0,0.0,131.0,0.0,177.29552524527398,5.0,0.0,1.0,1460,2.0
3209,1.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1342,1.0
3210,1.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1151,1.0
3211,2.0,0.0,2.0,27.0,0.0,6.0,400.0,0.0,6472.0,0.0,8.0,3,1.0
3212,2.0,0.0,2.0,44.0,0.0,0.0,1190.0,0.0,1906.0,167.0,8.0,3,1.0
3213,2.0,0.0,1.0,47.0,0.0,0.0,339.0,0.0,508.0,2000.0,8.0,3,1.0
3214,2.0,0.0,1.0,58.0,0.0,0.0,3770.0,0.0,1.0,27.0,5.0,258,1.0
3215,2.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,258,1.0
3216,3.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,303.05244252873564,0.0,1.0,1345,1.0
3217,1.0,0.0,1.0,21.0,0.0,2.0,54.0,696.0,56.0,0.0,1.0,1465,2.0
3218,1.0,0.0,1.0,25.0,0.0,50.0,0.0,1.0,5125.0,472.0,3.0,452,2.0
3219,1.0,0.0,3.0,31.0,0.0,0.0,625.0,0.0,0.0,0.0,3.0,470,1.0
3220,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,3.0,471,1.0
3221,1.0,0.0,1.0,42.0,0.0,409.0,1005.0,0.0,454.0,657.0,1.0,1348,1.0
3222,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1157,1.0
3223,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1158,1.0
3224,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1158,1.0
3225,1.0,0.0,1.0,28.65814620162446,0.0,844.0,0.0,0.0,27.0,2.0,1.0,1349,1.0
3226,2.0,0.0,2.0,57.0,0.0,0.0,1830.0,0.0,0.0,89.0,7.0,74,2.0
3227,3.0,0.0,1.0,29.0,0.0,0.0,0.0,227.0,66.0,1005.0,3.0,453,2.0
3228,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1139,2.0
3229,2.0,0.0,1.0,21.0,0.0,0.0,9336.0,1.0,51.0,919.0,4.0,234,2.0
3230,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,234,2.0
3231,2.0,0.0,2.0,26.0,0.0,0.0,5283.0,0.0,3.0,36.0,7.0,76,2.0
3232,2.0,0.0,2.0,33.0,1.0,0.0,2105.0,24.0,0.0,5879.0,7.0,76,2.0
3233,2.0,0.0,2.0,43.0,0.0,94.0,5196.0,602.0,6603.0,510.0,4.0,235,2.0
3234,2.0,0.0,2.0,26.0,0.0,0.0,2524.0,3.0,3493.0,0.0,4.0,235,2.0
3235,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,455,2.0
3236,3.0,0.0,1.0,30.0,0.0,879.0,0.0,420.0,0.0,0.0,3.0,456,2.0
3237,3.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472,2.0
3238,1.0,1.0,3.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1145,2.0
3239,2.0,0.0,1.0,23.0,0.0,4.0,3142.0,0.0,3473.0,407.0,5.0,261,1.0
3240,1.0,0.0,1.0,22.0,0.0,22.0,0.0,1367.0,0.0,0.0,1.0,1360,1.0
3241,3.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1474,2.0
3242,1.0,0.0,1.0,35.0,0.0,0.0,0.0,904.0,0.0,0.0,1.0,1364,1.0
3243,1.0,0.0,1.0,26.0,0.0,699.0,439.4842963318149,5.0,50.0,1.0,0.0,0,0.0
3244,2.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,229,2.0
3245,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,229,2.0
3246,2.0,0.0,0.0,41.0,0.0,0.0,2925.0,0.0,1623.0,0.0,5.0,229,2.0
3247,3.0,1.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3248,1.0,0.0,1.0,22.0,0.0,8.0,796.0,1825.0,553.0,0.0,1.0,1367,1.0
3249,1.0,1.0,2.0,28.65814620162446,0.0,0.0,0.0,0.0,303.05244252873564,0.0,2.0,1147,2.0
3250,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1147,2.0
3251,1.0,0.0,1.0,16.0,0.0,219.26626936829558,36.0,125.0,4.0,13.0,1.0,1477,2.0
3252,1.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,687.0,2.0,3.0,457,2.0
3253,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1147,2.0
3254,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1147,2.0
3255,1.0,0.0,1.0,32.0,0.0,808.0,0.0,2.0,0.0,0.0,2.0,1147,2.0
3256,1.0,0.0,1.0,35.0,0.0,22.0,1240.0,0.0,1.0,1.0,1.0,1478,2.0
3257,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1166,1.0
3258,1.0,0.0,2.0,17.0,0.0,0.0,0.0,799.0,2.0,0.0,1.0,1369,1.0
3259,1.0,0.0,3.0,49.0,0.0,0.0,1473.0,4.0,37.0,0.0,1.0,1369,1.0
3260,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1166,1.0
3261,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1149,2.0
3262,3.0,0.0,1.0,27.0,0.0,1298.0,460.0,63.0,0.0,0.0,1.0,1370,1.0
3263,2.0,0.0,1.0,59.0,0.0,0.0,186.0,0.0,945.0,2655.0,5.0,230,2.0
3264,1.0,0.0,3.0,25.0,0.0,91.0,403.0,0.0,64.0,0.0,1.0,1480,2.0
3265,1.0,0.0,1.0,21.0,0.0,1219.0,742.0,5.0,324.0,0.0,1.0,1373,1.0
3266,1.0,0.0,1.0,15.0,0.0,219.26626936829558,0.0,8.0,1.0,2079.0,1.0,1481,2.0
3267,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,262,1.0
3268,1.0,0.0,1.0,42.0,0.0,0.0,387.0,0.0,241.0,31.0,3.0,458,2.0
3269,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1151,2.0
3270,1.0,0.0,1.0,21.0,0.0,0.0,439.4842963318149,0.0,463.0,0.0,1.0,1374,1.0
3271,1.0,0.0,1.0,48.0,0.0,376.0,0.0,24.0,0.0,483.0,1.0,1483,2.0
3272,1.0,0.0,1.0,24.0,0.0,410.0,0.0,154.0,0.0,125.0,1.0,1484,2.0
3273,2.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,231,2.0
3274,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,231,2.0
3275,2.0,0.0,2.0,32.0,0.0,0.0,2367.0,0.0,9891.0,88.0,5.0,231,2.0
3276,1.0,0.0,3.0,29.0,0.0,2.0,213.0,177.29552524527398,19.0,226.0,2.0,1153,2.0
3277,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1169,1.0
3278,3.0,0.0,1.0,24.0,0.0,58.0,177.0,279.0,15.0,1552.0,3.0,477,1.0
3279,3.0,0.0,1.0,52.0,0.0,1350.0,0.0,0.0,0.0,19.0,3.0,477,1.0
3280,1.0,0.0,1.0,21.0,0.0,0.0,4.0,4.0,636.0,0.0,1.0,1379,1.0
3281,3.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1487,2.0
3282,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3283,2.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,224,2.0
3284,1.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1173,1.0
3285,3.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1491,2.0
3286,1.0,1.0,3.0,25.0,0.0,0.0,439.4842963318149,0.0,0.0,0.0,2.0,1159,2.0
3287,3.0,0.0,1.0,64.0,0.0,509.0,439.4842963318149,1023.0,0.0,80.0,1.0,1384,1.0
3288,3.0,0.0,2.0,24.0,0.0,114.0,0.0,0.0,1479.0,0.0,1.0,1385,1.0
3289,2.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,479,1.0
3290,2.0,0.0,1.0,26.0,0.0,0.0,2768.0,0.0,5.0,559.0,3.0,479,1.0
3291,3.0,0.0,1.0,31.0,0.0,1415.0,0.0,271.0,412.0,0.0,3.0,480,1.0
3292,1.0,0.0,1.0,18.0,0.0,0.0,1201.0,0.0,0.0,0.0,1.0,1388,1.0
3293,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1162,2.0
3294,2.0,0.0,1.0,34.0,0.0,135.0,207.0,0.0,1471.0,876.0,4.0,272,1.0
3295,1.0,0.0,1.0,32.0,0.0,1.0,946.0,2.0,0.0,0.0,1.0,1496,2.0
3296,3.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1390,1.0
3297,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1176,1.0
3298,1.0,0.0,1.0,39.0,0.0,1230.0,0.0,7.0,163.0,48.0,1.0,1498,2.0
3299,1.0,0.0,2.0,28.65814620162446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1179,1.0
3300,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1164,2.0
3301,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88,1.0
3302,2.0,0.0,1.0,24.0,0.0,0.0,1455.0,172.0,7690.0,20.0,7.0,88,1.0
3303,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1180,1.0
3304,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1180,1.0
3305,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1180,1.0
3306,1.0,0.0,2.0,21.0,0.0,0.0,0.0,256.0,979.0,0.0,1.0,1393,1.0
3307,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1180,1.0
3308,1.0,1.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1181,1.0
3309,3.0,0.0,1.0,41.0,0.0,149.0,1.0,2216.0,0.0,0.0,1.0,1394,1.0
3310,3.0,0.0,2.0,32.0,0.0,976.0,0.0,84.0,22.0,0.0,1.0,1500,2.0
3311,3.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500,2.0
3312,1.0,1.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1165,2.0
3313,1.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,292.0,1334.0,3.0,483,1.0
3314,3.0,0.0,1.0,45.0,0.0,381.0,1.0,1512.0,586.0,0.0,1.0,1504,2.0
3315,0.0,0.0,1.0,30.0,0.0,1.0,0.0,478.0,4.0,321.0,1.0,1399,1.0
3316,1.0,0.0,1.0,56.0,0.0,758.0,0.0,0.0,0.0,1.0,1.0,1400,1.0
3317,1.0,0.0,1.0,13.0,0.0,0.0,324.0,138.0,49.0,133.0,0.0,0,0.0
3318,1.0,0.0,1.0,19.0,0.0,0.0,0.0,39.0,449.0,321.0,2.0,1182,1.0
3319,1.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1182,1.0
3320,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1182,1.0
3321,1.0,0.0,3.0,60.0,0.0,250.0,0.0,0.0,355.0,6.0,1.0,1505,2.0
3322,1.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1169,2.0
3323,1.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,2.0,1172,2.0
3324,1.0,0.0,3.0,64.0,0.0,245.0,2414.0,0.0,0.0,13.0,1.0,1402,1.0
3325,2.0,0.0,1.0,34.0,0.0,0.0,1415.0,0.0,0.0,1238.0,5.0,266,1.0
3326,1.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1173,2.0
3327,3.0,0.0,1.0,62.0,0.0,933.0,0.0,0.0,28.0,0.0,6.0,226,2.0
3328,2.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,274,1.0
3329,1.0,0.0,1.0,33.0,0.0,229.0,248.0,0.0,402.0,0.0,1.0,1403,1.0
3330,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1186,1.0
3331,1.0,0.0,1.0,51.0,0.0,0.0,491.0,0.0,298.0,0.0,3.0,469,2.0
3332,1.0,0.0,1.0,23.0,0.0,514.0,0.0,22.0,1.0,1.0,2.0,1187,1.0
3333,1.0,0.0,1.0,18.0,0.0,96.0,0.0,607.0,0.0,1.0,3.0,470,2.0
3334,1.0,0.0,1.0,47.0,0.0,1095.0,320.0,1015.0,0.0,0.0,3.0,470,2.0
3335,1.0,0.0,1.0,58.0,0.0,0.0,0.0,806.0,0.0,15.0,1.0,1404,1.0
3336,2.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,267,1.0
3337,3.0,0.0,1.0,44.0,0.0,106.0,0.0,2561.0,348.0,0.0,6.0,230,2.0
3338,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1175,2.0
3339,1.0,0.0,3.0,43.0,0.0,0.0,726.0,1.0,23.0,0.0,1.0,1515,2.0
3340,1.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0,697.0,0.0,1.0,1406,1.0
3341,3.0,0.0,3.0,29.0,0.0,1061.0,7.0,312.0,0.0,11.0,1.0,1407,1.0
3342,1.0,0.0,3.0,13.0,0.0,33.0,28.0,685.0,27.0,310.71003097450557,2.0,1176,2.0
3343,1.0,0.0,3.0,16.0,0.0,13.0,805.0,2.0,8.0,6.0,2.0,1176,2.0
3344,1.0,0.0,1.0,25.0,0.0,0.0,733.0,0.0,0.0,0.0,1.0,1516,2.0
3345,1.0,0.0,1.0,19.0,0.0,0.0,1.0,451.0,1100.0,67.0,3.0,472,2.0
3346,2.0,0.0,1.0,29.0,0.0,0.0,2783.0,195.0,897.0,852.0,3.0,473,2.0
3347,2.0,0.0,1.0,35.0,1.0,0.0,3131.0,0.0,203.0,719.0,3.0,473,2.0
3348,2.0,0.0,2.0,56.0,0.0,132.0,4531.0,2.0,119.0,67.0,3.0,473,2.0
3349,1.0,0.0,1.0,20.0,0.0,612.0,154.0,4.0,17.0,0.0,3.0,489,1.0
3350,1.0,1.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1177,2.0
3351,3.0,0.0,1.0,18.0,0.0,350.0,0.0,107.0,0.0,892.0,1.0,1521,2.0
3352,3.0,0.0,1.0,26.0,0.0,1189.0,0.0,632.0,0.0,0.0,1.0,1414,1.0
3353,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1414,1.0
3354,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1414,1.0
3355,1.0,0.0,1.0,36.0,0.0,0.0,152.0,0.0,146.0,329.0,2.0,1180,2.0
3356,1.0,0.0,3.0,25.0,0.0,1197.0,102.0,0.0,0.0,0.0,1.0,1415,1.0
3357,2.0,1.0,1.0,2.0,0.0,0.0,0.0,177.29552524527398,0.0,0.0,4.0,242,2.0
3358,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,242,2.0
3359,2.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,310.71003097450557,4.0,242,2.0
3360,2.0,0.0,1.0,60.0,0.0,0.0,1959.0,91.0,2206.0,7229.0,4.0,242,2.0
3361,2.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,242,2.0
3362,2.0,0.0,1.0,36.0,0.0,0.0,911.0,0.0,749.0,1.0,4.0,242,2.0
3363,3.0,0.0,1.0,22.0,0.0,848.0,0.0,5.0,445.0,0.0,3.0,491,1.0
3364,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1193,1.0
3365,1.0,0.0,1.0,37.0,0.0,48.0,84.0,0.0,20.0,658.0,2.0,1195,1.0
3366,1.0,1.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1182,2.0
3367,1.0,0.0,1.0,44.0,0.0,1.0,0.0,177.29552524527398,0.0,0.0,2.0,1196,1.0
3368,2.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3369,3.0,0.0,1.0,31.0,0.0,953.0,0.0,20.0,382.0,556.0,1.0,1524,2.0
3370,2.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,275,1.0
3371,2.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,275,1.0
3372,1.0,0.0,1.0,19.0,0.0,0.0,1.0,757.0,12.0,18.0,3.0,493,1.0
3373,1.0,0.0,1.0,33.0,0.0,157.0,645.0,0.0,1447.0,1.0,1.0,1528,2.0
3374,2.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,276,1.0
3375,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,276,1.0
3376,2.0,0.0,1.0,44.0,0.0,334.0,80.0,0.0,1019.0,1966.0,4.0,276,1.0
3377,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,276,1.0
3378,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1187,2.0
3379,1.0,1.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1197,1.0
3380,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1188,2.0
3381,1.0,0.0,1.0,39.0,0.0,350.0,134.0,0.0,0.0,319.0,1.0,1529,2.0
3382,1.0,0.0,1.0,27.0,0.0,837.0,0.0,0.0,36.0,0.0,3.0,494,1.0
3383,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1189,2.0
3384,3.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1530,2.0
3385,2.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,243,2.0
3386,1.0,0.0,3.0,41.0,0.0,366.0,0.0,0.0,17.0,331.0,1.0,1532,2.0
3387,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1199,1.0
3388,3.0,0.0,1.0,27.0,0.0,213.0,1083.0,1.0,0.0,1.0,3.0,480,2.0
3389,1.0,0.0,1.0,39.0,0.0,791.0,0.0,0.0,94.0,0.0,0.0,0,0.0
3390,1.0,0.0,1.0,34.0,0.0,0.0,14.0,775.0,14.0,0.0,1.0,1421,1.0
3391,2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,273,1.0
3392,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1196,2.0
3393,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1196,2.0
3394,3.0,0.0,2.0,13.0,0.0,78.0,1.0,16.0,5.0,1868.0,6.0,222,1.0
3395,1.0,0.0,1.0,50.0,0.0,14.0,0.0,3.0,483.0,0.0,2.0,1202,1.0
3396,1.0,0.0,1.0,24.0,0.0,31.0,0.0,232.0,232.0,1026.0,1.0,1422,1.0
3397,1.0,0.0,1.0,18.0,0.0,1551.0,228.0,0.0,303.05244252873564,0.0,2.0,1203,1.0
3398,1.0,0.0,1.0,24.0,0.0,651.0,0.0,0.0,38.0,0.0,1.0,1536,2.0
